pond_id,region,date,measurement_type,time,group,pond_type,staff_member,equipment,is_follow_up,dissolved_oxygen_mg_l,ph,ammonia_tan_mg_l,ammonia_nh3_mg_l,ammonia_tan_as_nh3_mg_l,turbidity_cm,temperature_c,water_color,tds_ppt,weather,is_in_range,parameters_out_of_range,corrective_action_requested,corrective_action_implemented,corrective_action_effective
pond_f18f1d57,Nellore,2024-08-03,Morning,07:15,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,3.7,8.01,0.01,,,36.0,30.6,Transparent,1.43,"Sunny, Cloud cover 75%",True,,,,
pond_ec1ee982,Nellore,2024-08-03,Morning,06:30,Focus group 2,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,3.8,8.03,0.09,,,30.0,30.8,Light green,0.95,"Sunny, Cloud cover 75%",True,,,,
pond_8a45828a,West Godavari,2024-08-02,Evening,16:01,Focus group 4,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",False,9.3,8.35,,,,,33.4,Dark green,,Sunny,True,,,,
pond_8a45828a,West Godavari,2024-08-02,Morning,07:03,Focus group 4,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",False,0.2,7.81,0.23,,,26.0,29.3,Dark green,,Cloud cover 100%,False,Dissolved Oxygen,Stop feeding for 24 hours,,
pond_c30c0534,Nellore,2024-07-25,Evening,17:09,Focus group 4,Treatment,Chandu,Taiwan #7,False,10.3,8.23,,,,,31.2,Light green,0.97,"Sunny, Cloud cover 50%",True,,,,
pond_1c1e7d4b,Nellore,2024-07-25,Evening,16:53,Focus group 4,Treatment,Chandu,Taiwan #7,False,8.7,8.38,,,,,31.8,Light brown,0.92,"Sunny, Cloud cover 50%",True,,,,
pond_edb67ba0,Nellore,2024-07-25,Evening,16:40,Focus group 4,Treatment,Chandu,Taiwan #7,False,8.6,8.31,,,,,31.8,Light green,0.94,"Sunny, Cloud cover 50%",True,,,,
pond_b08d22b5,West Godavari,2024-07-25,Evening,16:05,Focus group new,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",True,11.2,8.46,,,,,29.5,Dark green,,Cloud cover 75%,True,,,True,True
pond_c30c0534,Nellore,2024-07-25,Morning,07:26,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,4.3,7.96,0.06,,,31.0,29.8,Light green,0.96,"Sunny, Cloud cover 75%",True,,,,
pond_1c1e7d4b,Nellore,2024-07-25,Morning,07:05,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,3.3,8.16,0.14,,,30.0,30.4,Light brown,0.9,"Sunny, Cloud cover 75%",True,,,,
pond_edb67ba0,Nellore,2024-07-25,Morning,06:39,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,3.9,8.18,0.13,,,33.0,30.1,Light green,0.93,"Sunny, Cloud cover 75%",True,,,,
pond_b08d22b5,West Godavari,2024-07-25,Morning,06:20,Focus group new,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",True,4.8,8.05,0.36,,,24.0,27.2,Dark green,,Sunny,True,,,True,True
pond_299152dc,Nellore,2024-07-24,Evening,17:09,Focus group 4,Treatment,Chandu,Taiwan #7,False,9.5,8.21,,,,,31.6,Light green,0.94,"Sunny, Cloud cover 50%",True,,,,
pond_bd0f4fd7,Nellore,2024-07-24,Evening,16:53,Focus group 4,Treatment,Chandu,Taiwan #7,False,10.2,8.25,,,,,31.2,Transparent,0.95,"Sunny, Cloud cover 50%",True,,,,
pond_95fa2b00,Nellore,2024-07-24,Evening,16:33,Focus group 4,Treatment,Chandu,Taiwan #7,False,9.1,8.32,,,,,30.9,Light brown,1.12,"Sunny, Cloud cover 50%",True,,,,
pond_299152dc,Nellore,2024-07-24,Morning,07:18,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,4.2,7.99,0.01,,,30.0,29.6,Light green,0.94,Cloud cover 100%,True,,,,
pond_bd0f4fd7,Nellore,2024-07-24,Morning,06:53,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,4.1,7.97,0.04,,,35.0,29.3,Transparent,0.96,Cloud cover 100%,True,,,,
pond_95fa2b00,Nellore,2024-07-24,Morning,06:33,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,3.6,8.13,0.11,,,30.0,29.4,Light brown,1.1,Cloud cover 100%,True,,,,
pond_ec1ee982,Nellore,2024-07-23,Evening,16:35,Focus group 3,Treatment,Chandu,Taiwan #7,True,8.4,8.13,,,,,30.4,Light green,0.94,"Sunny, Cloud cover 50%",True,,,True,True
pond_680c8104,West Godavari,2024-07-23,Evening,16:28,Focus group 4,Treatment,Nagaraju P.,"pH pen #1, Ammonia checker (Hanna), Winkler's Method (DO)",False,11.7,8.48,,,,,27.0,Saturated green,,Cloud cover 100%,True,,,,
pond_4afa4e4f,West Godavari,2024-07-23,Evening,16:15,Focus group 4,Treatment,Nagaraju P.,"pH pen #1, Ammonia checker (Hanna), Winkler's Method (DO)",False,9.3,8.35,,,,,27.2,Saturated green,,Cloud cover 100%,True,,,,
pond_4afa4e4f,West Godavari,2024-07-23,Morning,06:59,Focus group 4,Treatment,Nagaraju P.,"pH pen #1, Ammonia checker (Hanna), Winkler's Method (DO)",False,4.6,8.23,0.08,,,27.0,25.8,Saturated green,,"Cloud cover 100%, Rainy",True,,,,
pond_680c8104,West Godavari,2024-07-23,Morning,06:48,Focus group 4,Treatment,Nagaraju P.,"pH pen #1, Ammonia checker (Hanna), Winkler's Method (DO)",False,3.8,8.33,0.39,,,23.0,25.6,Saturated green,,"Cloud cover 100%, Rainy",True,,,,
pond_ec1ee982,Nellore,2024-07-23,Morning,06:36,Focus group 3,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",True,3.4,7.92,0.04,,,32.0,29.2,Light green,0.93,"Sunny, Cloud cover 75%",True,,,True,True
pond_b08d22b5,West Godavari,2024-07-22,Evening,16:45,Focus group new,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",True,8.4,8.41,,,,,29.6,Dark green,,"Cloud cover 100%, Rainy",True,,,True,
pond_b08d22b5,West Godavari,2024-07-22,Morning,07:15,Focus group new,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",True,4.9,8.05,1.04,,,24.0,27.3,Dark green,,"Cloud cover 100%, Rainy",False,Ammonia Tan Nh3N,Soil probiotics,True,False
pond_4fc9a5af,Nellore,2024-07-21,Evening,17:16,Focus group 3,Treatment,Chandu,Taiwan #7,False,8.3,8.2,,,,,31.6,Transparent,1.21,"Sunny, Cloud cover 75%",True,,,,
pond_f18f1d57,Nellore,2024-07-21,Evening,16:56,Focus group new,Treatment,Chandu,Taiwan #7,False,8.6,8.19,,,,,31.6,Transparent,1.41,"Sunny, Cloud cover 75%",True,,,,
pond_ec1ee982,Nellore,2024-07-21,Evening,16:33,Focus group 3,Treatment,Chandu,Taiwan #7,False,7.8,8.16,,,,,30.1,Light green,0.92,"Sunny, Cloud cover 75%",False,Dissolved Oxygen,Requested during morning measurement,,
pond_c7407a79,West Godavari,2024-07-21,Morning,08:26,Focus group 4,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",True,3.6,8.11,0.35,,,28.0,27.8,Dark green,,Cloud cover 100%,True,,"Zeolite, Turning aerators on",True,True
pond_4fc9a5af,Nellore,2024-07-21,Morning,07:23,Focus group 3,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,3.3,8.09,0.01,,,33.0,29.7,Transparent,1.2,Cloud cover 100%,True,,,,
pond_f18f1d57,Nellore,2024-07-21,Morning,07:05,Focus group new,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,3.4,7.97,0.0,,,34.0,29.4,Transparent,1.41,Cloud cover 100%,True,,,,
pond_ec1ee982,Nellore,2024-07-21,Morning,06:30,Focus group 3,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,2.8,7.93,0.06,,,32.0,29.0,Light green,0.9,Cloud cover 100%,False,Dissolved Oxygen,"Water inflow (only), Turning aerators on, Stop feeding for 24 hours",,
pond_cf53cb6f,Nellore,2024-07-20,Evening,17:31,Focus group 4,Treatment,Chandu,Taiwan #7,True,8.8,8.07,,,,,30.7,Transparent,0.68,"Sunny, Cloud cover 75%",True,,,True,True
pond_1d648007,Nellore,2024-07-20,Evening,16:48,Focus group 4,Treatment,Chandu,Taiwan #7,True,8.6,7.98,,,,,31.5,Transparent,1.96,"Sunny, Cloud cover 75%",True,,,True,True
pond_b842374c,Nellore,2024-07-20,Evening,16:35,Focus group 4,Treatment,Chandu,Taiwan #7,True,8.5,8.02,,,,,30.8,Transparent,1.31,"Sunny, Cloud cover 75%",True,,,True,True
pond_b08d22b5,West Godavari,2024-07-20,Morning,08:25,Focus group new,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",True,3.2,8.17,1.01,,,24.0,26.7,Dark green,,"Cloud cover 100%, Rainy",False,Ammonia Tan Nh3N,Zeolite,True,False
pond_cf53cb6f,Nellore,2024-07-20,Morning,07:28,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",True,4.1,7.67,0.17,,,48.0,29.0,Transparent,0.69,Cloud cover 100%,True,,,True,True
pond_1d648007,Nellore,2024-07-20,Morning,06:58,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",True,3.3,7.7,0.0,,,38.0,29.9,Transparent,1.97,Cloud cover 100%,True,,,True,True
pond_b842374c,Nellore,2024-07-20,Morning,06:37,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",True,3.2,7.81,0.03,,,31.0,29.0,Transparent,1.3,Cloud cover 100%,True,,,True,True
pond_cf53cb6f,Nellore,2024-07-16,Evening,16:50,Focus group 4,Treatment,Chandu,Taiwan #7,False,8.5,7.71,,,,58.0,30.9,Transparent,0.65,"Sunny, Cloud cover 75%",False,Turbidity,Requested during morning measurement,,
pond_5773604b,Nellore,2024-07-16,Evening,16:34,Focus group 4,Treatment,Chandu,Taiwan #7,False,8.8,7.56,,,,,31.4,Transparent,0.69,"Sunny, Cloud cover 75%",True,,,,
pond_f69b5a88,West Godavari,2024-07-16,Morning,07:40,Focus group new,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",False,3.8,8.25,0.09,,,29.0,26.6,Dark green,,"Cloud cover 50%, Cloud cover 100%",True,,,,
pond_3d8cae54,West Godavari,2024-07-16,Morning,07:25,Focus group new,Treatment,Sanjay,"Ammonia checker (Hanna), pH pen #2, Winkler's Method (DO)",False,3.2,8.22,0.21,,,24.0,27.1,Dark green,,Cloud cover 100%,True,,,,
pond_cf53cb6f,Nellore,2024-07-16,Morning,07:05,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,4.6,7.65,0.28,,,58.0,28.7,Transparent,0.65,Cloud cover 100%,False,Turbidity,Increase fertilization,,
pond_5773604b,Nellore,2024-07-16,Morning,06:49,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,3.1,7.03,0.0,,,36.0,29.2,Transparent,0.69,Cloud cover 100%,True,,,,
pond_bdf8fe72,West Godavari,2024-07-16,Morning,06:40,Focus group 4,Treatment,Nagaraju P.,"pH pen #1, Winkler's Method (DO), Ammonia checker (Hanna)",False,3.6,8.07,0.45,,,21.0,26.8,Saturated green,,Cloud cover 75%,True,,,,
pond_89aabef8,West Godavari,2024-07-16,Morning,06:33,Focus group 4,Treatment,Nagaraju P.,"Ammonia checker (Hanna), pH pen #1, Winkler's Method (DO)",False,3.8,8.19,0.13,,,23.0,26.3,Saturated green,,Cloud cover 75%,True,,,,
pond_51789df8,West Godavari,2024-07-16,Morning,06:30,Focus group 4,Treatment,Sanjay,"Ammonia checker (Hanna), pH pen #2, Winkler's Method (DO)",False,4.4,8.09,0.11,,,26.0,26.4,Dark green,,Cloud cover 100%,True,,,,
pond_c7407a79,West Godavari,2024-07-16,Morning,06:20,Focus group 4,Treatment,Sanjay,"Ammonia checker (Hanna), pH pen #2, Winkler's Method (DO)",False,3.4,8.32,0.87,,,29.0,26.8,Dark green,,Cloud cover 100%,False,Ammonia Tan Nh3N,"Zeolite, Turning aerators on",,
pond_caca406c,West Godavari,2024-07-16,Morning,06:16,Focus group new,Treatment,Nagaraju P.,"pH pen #1, Winkler's Method (DO), Ammonia checker (Hanna)",False,3.2,8.37,0.23,,,27.0,25.8,Saturated green,,Cloud cover 75%,True,,,,
pond_fc8ef4d2,West Godavari,2024-07-16,Morning,06:08,Focus group 4,Treatment,Nagaraju P.,"Ammonia checker (Hanna), pH pen #1, Winkler's Method (DO)",False,3.0,8.23,0.26,,,23.0,26.9,Saturated green,,Cloud cover 75%,True,,,,
pond_1d648007,Nellore,2024-07-15,Evening,17:08,Focus group 4,Treatment,Chandu,Taiwan #7,False,6.9,8.01,,,,,30.1,Transparent,2.04,Cloud cover 100%,False,Dissolved Oxygen,Requested during morning measurement,,
pond_da9e5287,Nellore,2024-07-15,Evening,16:56,Focus group 4,Treatment,Chandu,Taiwan #7,False,8.3,7.8,,,,,30.1,Transparent,1.49,Cloud cover 100%,True,,,,
pond_b842374c,Nellore,2024-07-15,Evening,16:35,Focus group 4,Treatment,Chandu,Taiwan #7,False,7.2,7.42,,,,,30.2,Transparent,1.34,Cloud cover 100%,False,Dissolved Oxygen,Requested during morning measurement,,
pond_b08d22b5,West Godavari,2024-07-15,Evening,16:12,Focus group new,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",False,8.2,8.42,,,,,29.5,Dark green,,Cloud cover 50%,True,,,,
pond_1d648007,Nellore,2024-07-15,Morning,07:25,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,2.3,7.67,0.0,,,38.0,29.1,Transparent,2.02,Cloud cover 100%,False,Dissolved Oxygen,"Turning aerators on, Stop feeding for 24 hours",,
pond_da9e5287,Nellore,2024-07-15,Morning,06:53,Focus group 4,Treatment,Chandu,"Ammonia checker (Hanna), Taiwan #7",False,4.7,7.68,0.07,,,29.0,28.7,Transparent,1.46,Cloud cover 100%,True,,,,
pond_b08d22b5,West Godavari,2024-07-15,Morning,06:40,Focus group new,Treatment,Sanjay,"pH pen #2, Winkler's Method (DO), Ammonia checker (Hanna)",False,3.4,8.12,1.51,,,25.0,27.4,Dark green,,Cloud cover 100%,False,Ammonia Tan Nh3N,Zeolite,,
pond_b842374c,Nellore,2024-07-15,Morning,06:35,Focus group 4,Treatment,Chandu,"Taiwan #7, Ammonia checker (Hanna)",False,1.2,7.08,0.04,,,30.0,28.6,Transparent,1.32,Cloud cover 100%,False,Dissolved Oxygen,"Turning aerators on, Stop feeding for 24 hours",,
pond_0b972252,Nellore,2024-07-12,Evening,17:28,Focus group 4,Treatment,Chandu,Taiwan #7,False,10.8,8.3,0.0,,,31.0,31.9,Light green,0.95,"Sunny, Cloud cover 25%",True,,,,
pond_19e0e052,Nellore,2024-07-12,Evening,17:03,Focus group 4,Control,Chandu,Taiwan #7,False,8.6,8.41,0.25,,,28.0,31.7,Dark green,0.92,"Sunny, Cloud cover 25%",True,,,,
pond_aabd8703,Nellore,2024-07-12,Evening,16:41,Focus group 4,Treatment,Chandu,Taiwan #7,False,10.2,8.37,0.09,,,30.0,31.8,Light brown,1.03,"Sunny, Cloud cover 25%",True,,,,
pond_0b972252,Nellore,2024-07-12,Morning,07:25,Focus group 4,Treatment,Chandu,Taiwan #7,False,4.2,8.18,0.0,,,31.0,30.6,Light green,0.93,"Sunny, Cloud cover 75%",True,,,,
pond_19e0e052,Nellore,2024-07-12,Morning,06:48,Focus group 4,Control,Chandu,Taiwan #7,False,3.6,8.27,0.25,,,28.0,30.4,Dark green,0.9,"Sunny, Cloud cover 75%",True,,,,
pond_aabd8703,Nellore,2024-07-12,Morning,06:15,Focus group 4,Treatment,Chandu,Taiwan #7,False,4.0,8.1,0.09,,,30.0,30.3,Light brown,1.01,"Sunny, Cloud cover 75%",True,,,,
pond_b11d4126,West Godavari,2024-07-11,Evening,16:27,Focus group new,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,9.6,8.23,,,,,31.8,Dark green,,Sunny,True,,,,
pond_8a8b9562,West Godavari,2024-07-11,Evening,16:15,Focus group new,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,11.9,8.46,,,,,31.4,Saturated green,,Sunny,True,,,,
pond_b11d4126,West Godavari,2024-07-11,Morning,06:55,Focus group new,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,3.0,8.16,0.0,,,22.0,28.3,Dark green,,Cloud cover 75%,True,,,,
pond_8a8b9562,West Godavari,2024-07-11,Morning,06:38,Focus group new,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,3.2,8.27,0.06,,,24.0,28.7,Saturated green,,Cloud cover 75%,True,,,,
pond_4cef5872,Nellore,2024-07-09,Evening,17:18,Focus group 4,Treatment,Chandu,Taiwan #7,False,8.8,8.29,0.0,,,30.0,31.7,Light green,0.95,"Sunny, Cloud cover 50%",True,,,,
pond_2ec8980d,Nellore,2024-07-09,Evening,17:03,Focus group 4,Treatment,Chandu,Taiwan #7,False,8.7,8.28,0.0,,,31.0,31.6,Light green,0.95,"Sunny, Cloud cover 50%",True,,,,
pond_4fc9a5af,Nellore,2024-07-09,Evening,16:35,Focus group 3,Treatment,Chandu,Taiwan #7,False,9.2,8.35,0.0,,,34.0,31.8,Transparent,1.27,"Sunny, Cloud cover 50%",True,,,,
pond_4cef5872,Nellore,2024-07-09,Morning,07:19,Focus group 4,Treatment,Chandu,Taiwan #7,False,3.3,8.06,0.0,,,30.0,30.9,Light green,0.93,Cloud cover 100%,True,,,,
pond_2ec8980d,Nellore,2024-07-09,Morning,06:57,Focus group 4,Treatment,Chandu,Taiwan #7,False,3.5,7.98,0.0,,,31.0,30.0,Light green,0.95,Cloud cover 100%,True,,,,
pond_4fc9a5af,Nellore,2024-07-09,Morning,06:15,Focus group 3,Treatment,Chandu,Taiwan #7,False,3.6,8.11,0.0,,,34.0,30.9,Transparent,1.25,Cloud cover 100%,True,,,,
pond_01f1ab5c,West Godavari,2024-07-08,Evening,16:59,Focus group 4,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,10.6,8.48,,,,,30.3,Saturated green,,Sunny,True,,,,
pond_f4e94600,West Godavari,2024-07-08,Evening,16:55,Focus group 4,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,10.6,8.22,,,,,31.1,Dark green,,Sunny,True,,,,
pond_c295a799,West Godavari,2024-07-08,Evening,16:53,Focus group 4,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,9.0,8.35,,,,,29.6,Saturated green,,Sunny,True,,,,
pond_6118ad90,West Godavari,2024-07-08,Evening,16:20,Focus group 4,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,9.9,8.39,,,,,31.2,Dark green,,Sunny,True,,,,
pond_f4e94600,West Godavari,2024-07-08,Morning,07:15,Focus group 4,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,3.6,7.91,0.19,,,24.0,29.4,Dark green,,Cloud cover 100%,True,,,,
pond_01f1ab5c,West Godavari,2024-07-08,Morning,06:39,Focus group 4,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,3.9,8.31,0.13,,,23.0,27.3,Saturated green,,Cloud cover 100%,True,,,,
pond_c295a799,West Godavari,2024-07-08,Morning,06:26,Focus group 4,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,3.2,8.06,0.06,,,28.0,27.8,Saturated green,,Cloud cover 100%,True,,,,
pond_6118ad90,West Godavari,2024-07-08,Morning,06:25,Focus group 4,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,4.2,7.19,0.33,,,28.0,29.1,Dark green,,Cloud cover 100%,True,,,,
pond_91c4302d,Nellore,2024-07-05,Evening,17:38,Focus group 4,Control,Chandu,Taiwan #7,False,9.9,8.22,0.0,,,32.0,31.9,Transparent,1.95,"Sunny, Cloud cover 25%",True,,,,
pond_f18f1d57,Nellore,2024-07-05,Evening,17:19,Focus group new,Treatment,Chandu,Taiwan #7,False,10.6,8.29,0.0,,,33.0,32.2,Transparent,1.54,"Sunny, Cloud cover 25%",True,,,,
pond_f2e849c5,Nellore,2024-07-05,Evening,17:04,Focus group 4,Control,Chandu,Taiwan #7,False,9.8,8.34,0.08,,,30.0,31.6,Light brown,1.09,"Sunny, Cloud cover 25%",True,,,,
pond_2e1713ae,Nellore,2024-07-05,Evening,16:43,Focus group 4,Treatment,Chandu,Taiwan #7,False,10.8,8.32,0.04,,,29.0,32.1,Light brown,1.31,"Sunny, Cloud cover 25%",True,,,,
pond_91c4302d,Nellore,2024-07-05,Morning,07:21,Focus group 4,Control,Chandu,Taiwan #7,False,4.3,7.99,0.0,,,32.0,30.4,Transparent,1.94,"Sunny, Cloud cover 75%",True,,,,
pond_f18f1d57,Nellore,2024-07-05,Morning,07:03,Focus group new,Treatment,Chandu,Taiwan #7,False,4.7,8.07,0.0,,,33.0,31.1,Transparent,1.53,"Sunny, Cloud cover 75%",True,,,,
pond_f2e849c5,Nellore,2024-07-05,Morning,06:19,Focus group 4,Control,Chandu,Taiwan #7,False,4.2,8.11,0.08,,,30.0,30.9,Light brown,1.07,"Sunny, Cloud cover 75%",True,,,,
pond_2e1713ae,Nellore,2024-07-05,Morning,06:16,Focus group 4,Treatment,Chandu,Taiwan #7,False,4.3,8.15,0.04,,,29.0,30.4,Light brown,1.3,"Sunny, Cloud cover 75%",True,,,,
pond_8bf8a86a,West Godavari,2024-07-04,Evening,17:37,Focus group new,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,11.9,8.29,,,,,,Dark green,,Sunny,True,,,,
pond_09f0cd92,Nellore,2024-07-04,Evening,17:13,Focus group 4,Treatment,Chandu,Taiwan #7,False,8.6,8.28,0.09,,,30.0,31.5,Light green,1.42,"Sunny, Cloud cover 50%",True,,,,
pond_7fc56232,Nellore,2024-07-04,Evening,16:58,Focus group 4,Treatment,Chandu,Taiwan #7,False,9.8,8.32,0.1,,,32.0,32.8,Light green,1.25,"Sunny, Cloud cover 50%",True,,,,
pond_bd0e0d33,West Godavari,2024-07-04,Evening,16:57,Focus group 4,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,10.4,8.32,,,,,32.2,Dark green,,Sunny,True,,,,
pond_8fd1554c,West Godavari,2024-07-04,Evening,16:44,Focus group 4,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,8.9,8.46,,,,,31.9,Dark green,,Sunny,True,,,,
pond_aef38b14,Nellore,2024-07-04,Evening,16:38,Focus group 4,Treatment,Chandu,Taiwan #7,False,10.5,8.01,0.01,,,34.0,32.4,Transparent,1.23,Sunny,True,,,,
pond_cab7ba82,West Godavari,2024-07-04,Evening,16:28,Focus group new,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,11.2,8.45,,,,,32.5,Light green,,"Sunny, Cloud cover 50%",True,,,,
pond_48b74e47,West Godavari,2024-07-04,Evening,16:18,Focus group new,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,11.7,8.44,,,,,30.3,Saturated green,,"Cloud cover 50%, Sunny",True,,,,
pond_727e3097,West Godavari,2024-07-04,Evening,16:15,Focus group 4,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,8.2,8.41,,,,,32.4,Dark green,,Sunny,True,,,,
pond_b3126696,West Godavari,2024-07-04,Evening,16:10,Focus group 4,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,10.6,8.31,,,,,29.8,Saturated green,,"Sunny, Cloud cover 50%",True,,,,
pond_8bf8a86a,West Godavari,2024-07-04,Morning,07:37,Focus group new,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,3.7,7.69,0.09,,,26.0,29.6,Dark green,,"Sunny, Cloud cover 50%",True,,,,
pond_09f0cd92,Nellore,2024-07-04,Morning,07:15,Focus group 4,Treatment,Chandu,Taiwan #7,False,3.5,8.08,0.09,,,30.0,30.9,Light green,1.41,"Sunny, Cloud cover 50%",True,,,,
pond_bd0e0d33,West Godavari,2024-07-04,Morning,07:10,Focus group 4,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,3.3,7.92,0.32,,,30.0,29.1,Dark green,,"Cloud cover 50%, Sunny",True,,,,
pond_7fc56232,Nellore,2024-07-04,Morning,07:08,Focus group 4,Treatment,Chandu,Taiwan #7,False,4.3,8.18,0.1,,,32.0,31.3,Light green,1.23,"Sunny, Cloud cover 50%",True,,,,
pond_cab7ba82,West Godavari,2024-07-04,Morning,06:48,Focus group new,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,3.5,8.16,0.0,,,30.0,28.9,Light green,,"Cloud cover 50%, Sunny",True,,,,
pond_8fd1554c,West Godavari,2024-07-04,Morning,06:45,Focus group 4,Treatment,Sanjay,"Winkler's Method (DO), pH pen #2, Ammonia checker (Hanna)",False,4.7,8.11,0.26,,,24.0,29.1,Dark green,,"Cloud cover 50%, Sunny",True,,,,
pond_aef38b14,Nellore,2024-07-04,Morning,06:38,Focus group 4,Treatment,Chandu,Taiwan #7,False,4.3,7.82,0.01,,,34.0,31.4,Transparent,1.21,"Sunny, Cloud cover 50%",True,,,,
pond_48b74e47,West Godavari,2024-07-04,Morning,06:37,Focus group new,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,3.0,8.27,0.11,,,27.0,28.9,Saturated green,,"Sunny, Cloud cover 50%",True,,,,
pond_b3126696,West Godavari,2024-07-04,Morning,06:25,Focus group 4,Treatment,Nagaraju P.,"Winkler's Method (DO), pH pen #1, Ammonia checker (Hanna)",False,3.5,8.14,0.07,,,24.0,28.4,Saturated green,,"Sunny, Cloud cover 50%",True,,,,
